param_count_b,architecture_type,precision,model_size_gb,input_tokens,output_tokens,context_length_used,batch_size,kv_cache_gb,device_type,compute_tflops,memory_bandwidth_gbs,vram_or_ram_gb,hw_class,framework,roofline_prefill_ms_per_token,roofline_decode_ms_per_token,available_ram_gb,ram_pressure_ratio,decode_ms_per_token,prefill_ms_per_token,sample_weight,source
0.5,dense,int8,0.5,128,256,512,1,0.0041984,cpu,0.16554798648782523,41.845426319292905,8.0,cpu_low,mlx,20.135148750833487,21.907396919354753,2.26799496353309,4.53598992706618,14.750375601687413,20.44084881652866,1.0,synthetic
1.0,dense,Q4_0,0.59,128,256,4096,1,0.0671744,gpu,69.42967478993269,800.9598466216588,24.0,consumer_flagship,vllm,0.0640136146091943,1.1721193957329956,1.5548827252902597,2.635394449644508,1.048799621452811,0.05414523016457838,1.0,synthetic
8.0,dense,fp32,32.0,128,256,512,1,0.0671744,apple,29.369572117732826,724.8577511480283,128.0,apple_ultra,transformers,0.9905118458754976,55.29908169777461,117.24356715626992,3.663861473633435,71.60941546970243,0.8765412744881512,1.0,synthetic
0.5,dense,Q5_K_M,0.365,128,256,512,1,0.0041984,apple,30.253212958839512,902.2863167395103,128.0,apple_ultra,llama.cpp,0.06009880076722807,0.5114762259364222,1.7026580551800992,4.664816589534518,0.6244155383252833,0.04222398137515901,1.0,synthetic
13.0,dense,Q4_K_M,8.19,128,256,16384,1,3.4930687999999996,apple,7.90386068310551,154.81379023234192,32.0,apple_pro,llama.cpp,7.310070368684218,107.80756843861306,40.14725169595475,4.901984334060409,122.71606713851877,6.236958209663531,1.0,synthetic
1.0,dense,fp32,4.0,128,256,2048,1,0.0335872,gpu,8.375217118869413,199.6895570960328,6.0,consumer_low,vllm,0.7959992645022452,36.72598114664559,14.033401302160167,3.5083503255400417,37.84123056512427,0.6191563694472079,1.0,synthetic
30.0,dense,fp32,120.0,128,256,2048,1,1.0076159999999998,gpu,133.9996417869785,884.3578775418802,40.0,datacenter_low,llama.cpp,1.2793211171496588,228.05174819110397,450.8355607543677,3.7569630062863975,244.16036629632697,0.6865594552010947,1.0,synthetic
0.5,dense,Q8_0,0.53,128,256,512,1,0.0041984,apple,6.820389388657302,161.74526923272998,32.0,apple_pro,vllm,0.32582043276266676,4.718163165134143,1.144168137554421,2.158807806706455,3.7850660506984823,0.4965063097647906,1.0,synthetic
1.0,dense,fp16,2.0,128,256,512,1,0.0083968,apple,3.2294392858065453,77.28557327375388,16.0,apple_base,vllm,1.548256386789839,39.97953434109466,5.10287733689089,2.551438668445445,33.01088891153254,1.1037468505821284,1.0,synthetic
2.0,dense,fp16,4.0,128,256,2048,1,0.0671744,apple,3.069242511010356,60.958764450808076,16.0,apple_base,vllm,3.2581328989569243,102.64629608207945,14.721391796112181,3.6803479490280453,144.52412741696926,2.4144039164622746,1.0,synthetic
70.0,moe,Q5_K_M,51.1,128,256,4096,1,4.702208,apple,14.489081539475707,390.429952216905,64.0,apple_max,ollama,19.324896421980654,190.56669084308655,114.23556283393839,2.2355296053608296,184.70879339307078,19.416118535588076,1.0,synthetic
13.0,dense,bf16,26.0,128,256,4096,1,0.8732671999999999,apple,3.3431322609867102,59.388731377462335,16.0,apple_base,llama.cpp,19.442844292620222,696.1503814120805,73.11332113553502,2.812050812905193,781.003231601036,20.809938920817874,1.0,synthetic
1.5,dense,Q6_K,1.23,128,256,512,1,0.012595199999999999,apple,2.883442293353563,69.4059966792322,16.0,apple_base,ollama,2.6010577764249923,27.543512297820527,4.9291788339236,4.007462466604553,25.116679813300255,2.773363483500782,1.0,synthetic
7.0,dense,bf16,14.0,128,256,4096,1,0.4702208,apple,26.273460147168564,792.9682398778548,128.0,apple_ultra,mlx,0.9688311060653592,22.810214949827195,40.66981414850825,2.9049867248934467,21.546242777915865,1.4917992389857018,1.0,synthetic
30.0,dense,fp32,120.0,128,256,2048,1,1.0076159999999998,gpu,8.686851499705387,221.2639707995408,6.0,consumer_low,ollama,23.023301366068356,994.3500809359236,282.30066247645436,2.3525055206371195,804.7090338015978,30.39288298931745,1.0,synthetic
30.0,moe,Q5_K_M,21.9,128,256,2048,1,1.0076159999999998,apple,7.404795731945772,168.934040297463,32.0,apple_pro,ollama,18.006348609740396,193.71563988324957,82.98305949979472,3.7891807990773847,248.74384795827558,37.40847073553357,1.0,synthetic
0.5,dense,fp32,2.0,128,256,2048,1,0.0167936,cpu,0.9598084797239546,83.87574574816156,16.0,cpu_modern,ollama,2.083749041866362,32.06002056193073,4.774390748974378,2.387195374487189,24.807419009607486,2.123080500241091,1.0,synthetic
3.0,dense,Q5_K_M,2.19,128,256,8192,1,0.40304639999999997,apple,3.0331732318523565,76.90603244864512,16.0,apple_base,llama.cpp,4.945315962332791,51.87242179617126,9.400108003823236,4.292286759736638,62.72706496349285,4.393798553034457,1.0,synthetic
3.0,dense,Q4_0,1.77,128,256,8192,1,0.40304639999999997,apple,7.394749862976576,129.1353336742309,32.0,apple_pro,vllm,1.8030810480946176,24.039524363109894,4.6002463089958345,2.5990092141219403,25.853358283645616,1.5486665916327151,1.0,synthetic
30.0,dense,fp32,120.0,128,256,16384,1,8.060927999999999,cpu,0.14420719142274271,38.419574392394004,8.0,cpu_low,llama.cpp,1386.8933860149937,6060.401620565226,386.2919058998861,3.2190992158323843,5249.750015056473,1533.4463678576183,1.0,synthetic
1.0,dense,Q8_0,1.06,128,256,4096,1,0.0671744,apple,2.9865656182284255,68.8328721050194,16.0,apple_base,vllm,1.6741637851459317,25.19311498280495,4.688904016808659,4.423494355479867,22.631862552174272,1.8966038866845534,1.0,synthetic
2.0,dense,fp16,4.0,128,256,16384,1,0.5373952,gpu,9.520771754780961,203.35224885193756,6.0,consumer_low,ollama,1.4004466945274527,40.56905935941828,9.660771031617495,2.4151927579043737,33.75867581345053,2.3091859616124686,1.0,synthetic
13.0,dense,Q4_0,7.67,128,256,2048,1,0.43663359999999996,apple,28.34269844614947,805.9213536045494,128.0,apple_ultra,vllm,1.6678979019074158,12.57354945948264,36.206999944589626,4.720599732019508,8.865292984807265,2.392495692063854,1.0,synthetic
2.0,dense,Q8_0,2.12,128,256,512,1,0.0167936,apple,8.209687684581384,131.34311179308932,32.0,apple_pro,llama.cpp,1.082731673895843,23.241129618758567,9.290695812617251,4.382403685196817,34.51139185855637,0.9866787555072314,1.0,synthetic
70.0,dense,Q4_K_M,44.1,128,256,8192,1,9.404416,cpu,0.14975686737436913,42.94749201597658,8.0,cpu_low,llama.cpp,3116.1620488499652,2265.109132040764,207.08437126827477,4.695790731706911,1949.6842450731485,1952.2177490886436,1.0,synthetic
0.5,dense,Q6_K,0.41,128,256,4096,1,0.0335872,cpu,0.4475508059765894,47.507122379133186,16.0,cpu_older,llama.cpp,5.585957988713287,14.365042797321667,1.039347760286706,2.534994537284649,12.995054647011905,7.134809107379393,1.0,synthetic
30.0,dense,Q4_K_M,18.9,128,256,512,1,0.25190399999999996,gpu,41.48149279061762,487.69527620208305,12.0,consumer_high,ollama,3.363786458342948,57.75033321055172,45.45328016026211,2.4049354582149265,47.07342045172909,2.3938864012264567,1.0,synthetic
1.5,dense,bf16,3.0,128,256,512,1,0.012595199999999999,gpu,657.1971207673897,2554.2128609065007,80.0,datacenter,vllm,0.009129680898470731,1.5726150554947966,12.718069159714027,4.239356386571342,0.9598983846125538,0.007292212355646926,1.0,synthetic
2.0,dense,Q4_K_M,1.26,128,256,16384,1,0.5373952,cpu,1.1180529914179953,82.71642369567122,16.0,cpu_modern,mlx,7.155295912990514,28.972806442292427,3.094485089751914,2.455940547422154,39.022138732106036,5.597226804868455,1.0,synthetic
70.0,dense,Q6_K,57.4,128,256,2048,1,2.351104,gpu,8.001858567846485,190.73762222216953,6.0,consumer_low,ollama,58.31978442381532,569.5697033621918,125.6922370123526,2.1897602266960385,489.6126030215938,72.6854703332706,1.0,synthetic
2.0,moe,Q5_K_M,1.46,128,256,2048,1,0.0671744,cpu,0.8895128605619065,85.06548407492151,16.0,cpu_modern,vllm,8.993686718533096,23.93723559534346,5.352195714937434,3.665887475984544,17.140937704361775,11.17594636994859,1.0,synthetic
8.0,moe,Q3_K_M,3.92,128,256,8192,1,1.0747904,cpu,1.008273886727605,80.38124494327283,16.0,cpu_modern,ollama,31.73740827887285,82.85167190472448,11.47817429006095,2.9281056862400385,94.22822942998447,28.34483291831607,1.0,synthetic
2.0,dense,Q3_K_M,0.98,128,256,8192,1,0.2686976,cpu,0.15873592442893064,32.82575592620791,8.0,cpu_low,llama.cpp,83.99694890303765,69.16396008765268,3.5578442200340623,3.6304532857490432,47.88764467503935,57.50946499647733,1.0,synthetic
8.0,dense,int8,8.0,128,256,4096,1,0.5373952,cpu,0.13077313177997382,41.74231342532476,8.0,cpu_low,transformers,407.83097114372714,371.8657509254222,35.277090957858235,4.409636369732279,440.4667829231963,295.00363510672406,1.0,synthetic
0.5,dense,Q3_K_M,0.245,128,256,512,1,0.0041984,cpu,0.15278446303086807,41.17497454143727,8.0,cpu_low,transformers,21.81722713951534,11.003965516579147,1.0845110261896704,4.426575617100696,8.11757554798076,32.842153158124376,1.0,synthetic
8.0,dense,Q5_K_M,5.84,128,256,2048,1,0.2686976,gpu,140.76156164484874,919.2274877929095,40.0,datacenter_low,transformers,0.3247639851398214,11.07578135104719,16.984488485457288,2.908302822852275,9.328057182988935,0.4931903403505893,1.0,synthetic
30.0,dense,bf16,60.0,128,256,16384,1,8.060927999999999,gpu,24.69509507629617,383.38616690666106,8.0,consumer_mid,llama.cpp,6.074080684304755,273.116583326003,239.06391695825735,3.9843986159709557,278.60419897025355,7.626873329974469,1.0,synthetic
2.0,dense,fp16,4.0,128,256,8192,1,0.2686976,gpu,784.687460670172,2198.910138559707,80.0,datacenter,mlx,0.010195141888934355,2.588371712055507,17.884933542947596,4.471233385736899,3.1334936070319093,0.007597129366115008,1.0,synthetic
30.0,dense,Q4_K_M,18.9,128,256,8192,1,4.030463999999999,gpu,9.963978376492559,194.90643061129595,6.0,consumer_low,transformers,20.07230369666884,213.90650168140962,50.88265126473994,2.6922037706211612,207.1163023803748,15.546605003101961,1.0,synthetic
2.0,dense,int8,2.0,128,256,4096,1,0.1343488,gpu,60.92833087243417,757.1761869358762,24.0,consumer_flagship,vllm,0.1458908977418007,4.026895941649489,4.537913387414074,2.268956693707037,6.487130560263016,0.09482486015997568,1.0,synthetic
1.5,moe,Q3_K_M,0.735,128,256,512,1,0.012595199999999999,apple,2.8536231705215513,59.62989874790285,16.0,apple_base,vllm,2.628237700575314,19.288083422729468,3.528268507075924,4.8003653157495565,13.223256864677012,2.4599771886989923,1.0,synthetic
8.0,dense,Q4_0,4.72,128,256,512,1,0.0671744,cpu,0.38135159148723663,40.423289827779556,16.0,cpu_older,vllm,104.89008278162319,182.19406989597422,9.494236913484567,2.0114908715009676,214.58348610473885,107.86285997414386,1.0,synthetic
1.0,dense,Q4_K_M,0.63,128,256,8192,1,0.1343488,gpu,138.21561794642994,1018.3808629108099,40.0,datacenter_low,llama.cpp,0.041343270747452546,1.2509216473544793,2.1617375554415204,3.431329453081778,1.640383668238589,0.04403569616181357,1.0,synthetic
0.5,dense,Q5_K_M,0.365,128,256,2048,1,0.0167936,apple,31.005970479144647,843.0012078891183,128.0,apple_ultra,llama.cpp,0.05863973260907186,0.5661225577541197,1.3408777060177848,3.673637550733657,0.37858110960046365,0.04757082972515116,1.0,synthetic
70.0,dense,fp16,140.0,128,256,512,1,0.587776,gpu,8.471630497916333,175.18745042720914,6.0,consumer_low,vllm,55.08581456443917,1459.089321515222,699.6670655562451,4.9976218968303225,1555.5903815108215,78.7978361034049,1.0,synthetic
8.0,moe,Q3_K_M,3.92,128,256,16384,1,2.1495808,cpu,0.140408099054124,35.870842346035836,8.0,cpu_low,ollama,379.84513495033207,307.64823831255865,11.193794369078162,2.8555597880301433,285.6287083739668,347.0615065106952,1.0,synthetic
1.5,dense,Q5_K_M,1.095,128,256,2048,1,0.050380799999999996,gpu,163.1778020373087,1009.5543334718408,40.0,datacenter_low,transformers,0.052528153121395846,1.8909016946468749,2.5606811887379655,2.3385216335506533,1.7336988308427943,0.06619400777120121,1.0,synthetic
70.0,moe,fp32,280.0,128,256,512,1,0.587776,apple,16.665112164840746,416.3326761572342,64.0,apple_max,vllm,16.801567084002624,898.6011814392773,801.2964636967367,2.861773084631203,843.7413705187091,11.708214876550972,1.0,synthetic
13.0,dense,fp32,52.0,128,256,4096,1,0.8732671999999999,gpu,48.196726677587655,493.0124345936402,12.0,consumer_high,vllm,1.2545481912817769,157.7136787025886,182.48883454073788,3.5094006642449593,147.24246544684945,0.6481730659427967,1.0,synthetic
30.0,dense,Q4_0,17.7,128,256,16384,1,8.060927999999999,apple,14.171711200735364,427.50882989170816,64.0,apple_max,llama.cpp,8.467573061591407,80.34431477988566,64.63395546292176,3.651635901859987,88.9710077836616,9.419213754243724,1.0,synthetic
30.0,moe,Q6_K,24.599999999999998,128,256,512,1,0.25190399999999996,cpu,1.0977664679280443,72.27273006676882,16.0,cpu_modern,mlx,109.31286708592167,458.4837457971711,83.69318535605689,3.4021620063437763,304.8808726964259,83.32342824127007,1.0,synthetic
3.8,dense,fp32,15.2,128,256,512,1,0.03190783999999999,apple,7.485391078972727,170.7725149014501,32.0,apple_pro,vllm,2.256246695824832,127.42020198867712,54.42286277189885,3.5804514981512403,108.8933404666089,2.066618078171853,1.0,synthetic
0.5,dense,Q6_K,0.41,128,256,4096,1,0.0335872,apple,2.6013891706006587,60.05508059269504,16.0,apple_base,llama.cpp,0.9610249893608774,11.363598873212682,1.3528986467401043,3.2997527969270837,10.835794443192812,0.6132461539589747,1.0,synthetic
1.0,moe,Q4_0,0.59,128,256,2048,1,0.0335872,apple,16.34861337901256,428.73695846609354,64.0,apple_max,llama.cpp,0.24466906808958966,1.9393000383608279,1.7401497477888523,2.9494063521844955,1.2246228554672336,0.19161556527187654,1.0,synthetic
13.0,moe,fp16,26.0,128,256,8192,1,1.7465343999999998,gpu,9.739786735693823,173.1243443732762,6.0,consumer_low,mlx,8.89820989088555,291.3989049100113,70.3741428983711,2.706697803783504,221.54773064423108,8.718861837174353,1.0,synthetic
2.0,moe,int8,2.0,128,256,4096,1,0.1343488,apple,16.94626778893822,443.1403570749877,64.0,apple_max,transformers,0.4720803482889636,6.4218894861756795,7.121941757148314,3.560970878574157,6.174656257980042,0.8231779841183223,1.0,synthetic
70.0,dense,Q5_K_M,51.1,128,256,4096,1,4.702208,gpu,799.8013524096312,2849.3278329132154,80.0,datacenter,ollama,0.35008692990630685,26.11245471319767,132.43730072340367,2.59172799850105,30.40467227521902,0.29620219816758403,1.0,synthetic
8.0,dense,Q4_K_M,5.04,128,256,16384,1,2.1495808,gpu,41.13275595143334,526.4139551246865,12.0,consumer_high,mlx,0.9046148614383028,20.084788479196316,11.425827191627654,2.2670292046880265,23.846078598361554,0.8645106286938942,1.0,synthetic
13.0,dense,Q4_0,7.67,128,256,4096,1,0.8732671999999999,gpu,150.5186538364272,1013.0008132196427,40.0,datacenter_low,vllm,0.4935316148019941,14.056038732497404,19.007676298589963,2.4781846543142065,19.703692300189534,0.3135090507422123,1.0,synthetic
70.0,dense,fp16,140.0,128,256,2048,1,2.351104,apple,30.79097959357048,899.5398388946385,128.0,apple_ultra,vllm,8.266883935014741,197.81100547881533,468.5175735738412,3.346554096956009,181.00649520053523,5.597759036851854,1.0,synthetic
1.5,dense,Q8_0,1.59,128,256,512,1,0.012595199999999999,gpu,66.93071536216456,610.0644221869592,24.0,consumer_flagship,ollama,0.09960548950647082,3.7527540224007723,3.272543941598888,2.0582037368546464,3.8505062027664714,0.10416954914489976,1.0,synthetic
1.5,dense,Q4_K_M,0.9450000000000001,128,256,2048,1,0.050380799999999996,cpu,0.9481020305488306,79.74816926230059,16.0,cpu_modern,llama.cpp,6.328432812792061,16.64206730106588,3.687076624294973,3.9016683854973255,18.653974779929992,5.8701753991580885,1.0,synthetic
0.5,moe,Q8_0,0.53,128,256,8192,1,0.0671744,apple,6.972576121559469,168.4052514976066,32.0,apple_pro,mlx,0.31870892242409904,5.065793840321008,1.6846141316054297,3.178517229444207,3.156047051909338,0.34992731972152297,1.0,synthetic
3.8,dense,Q5_K_M,2.774,128,256,8192,1,0.5105254399999999,gpu,135.58430480799038,921.0794675433515,40.0,datacenter_low,ollama,0.16015338755497333,5.943253822894514,6.238015146364872,2.2487437441834435,5.949162802279406,0.19130622634427671,1.0,synthetic
0.5,dense,int8,0.5,128,256,16384,1,0.1343488,cpu,1.0360004000432224,73.11873779215695,16.0,cpu_modern,transformers,1.930501185054136,11.567464449457773,1.2892594134133684,2.5785188268267367,10.988786718139721,2.700250735928323,1.0,synthetic
70.0,dense,Q6_K,57.4,128,256,8192,1,9.404416,gpu,40.82992590633045,540.314627108174,12.0,consumer_high,mlx,7.974087342107019,181.82329943776546,150.2537949140084,2.6176619322997983,226.46285525104037,6.328728725269899,1.0,synthetic
13.0,dense,Q4_K_M,8.19,128,256,8192,1,1.7465343999999998,gpu,662.554137427275,2474.1152293297746,80.0,datacenter,transformers,0.07848415255833756,5.354929461762516,20.050742974309188,2.448198165361317,4.6433635863092135,0.055100801474050345,1.0,synthetic
3.0,dense,bf16,6.0,128,256,4096,1,0.20152319999999999,apple,27.080879142439326,790.5398121667199,128.0,apple_ultra,llama.cpp,0.40283370608877017,9.80583631677385,28.132252484630396,4.688708747438399,9.39606600025535,0.1957136049701642,1.0,synthetic
0.5,dense,bf16,1.0,128,256,4096,1,0.0335872,gpu,27.30030855808796,297.8839126911882,8.0,consumer_mid,transformers,0.09157405655986084,5.338100132633286,2.689148851049695,2.689148851049695,4.4020473273444924,0.05378298328950298,1.0,synthetic
30.0,dense,bf16,60.0,128,256,16384,1,8.060927999999999,cpu,0.13648072271531722,33.07527751598223,8.0,cpu_low,transformers,1465.4084182802617,3741.3787914065497,129.42249211763635,2.1570415352939394,2693.6886899927968,1859.1860502060053,1.0,synthetic
70.0,dense,bf16,140.0,128,256,2048,1,2.351104,cpu,0.13789406897376286,41.87804873667218,8.0,cpu_low,llama.cpp,3384.240309533976,6180.330672003418,454.7496815716482,3.2482120112260584,6092.822780697295,4827.485277677003,1.0,synthetic
30.0,dense,bf16,60.0,128,256,8192,1,4.030463999999999,gpu,51.45102486227405,455.08469893821047,12.0,consumer_high,transformers,2.7119942526789735,206.91191613016306,151.0963172905957,2.5182719548432617,173.79719337490275,2.0369791766319207,1.0,synthetic
13.0,dense,fp32,52.0,128,256,4096,1,0.8732671999999999,gpu,8.674287115151303,224.6500536193852,6.0,consumer_low,transformers,9.991214899410778,427.92428286611226,249.7680839531095,4.803232383713644,305.36354065687465,16.98205137334093,1.0,synthetic
13.0,dense,bf16,26.0,128,256,16384,1,3.4930687999999996,gpu,129.680890461412,821.7745680335025,40.0,datacenter_low,transformers,0.5728347023327915,59.81581394553778,55.08548551188383,2.1186725196878395,98.60086134586831,0.8064079306006962,1.0,synthetic
7.0,moe,Q4_K_M,4.41,128,256,2048,1,0.2351104,cpu,0.38836465094885586,47.01357852521678,16.0,cpu_older,vllm,90.12148740748599,152.00552513726652,13.061051458295033,2.9616896730827738,194.01336522678898,137.1403080725809,1.0,synthetic
0.5,dense,Q4_0,0.295,128,256,16384,1,0.1343488,cpu,0.1317084055619059,37.56033538275072,8.0,cpu_low,transformers,25.3084328149929,20.783472082005996,1.2681791029402267,4.298912213356701,12.671515425801354,23.34686688582508,1.0,synthetic
8.0,dense,Q8_0,8.48,128,256,16384,1,2.1495808,gpu,24.984614444366976,330.0535725213072,8.0,consumer_mid,llama.cpp,1.6009852819249082,49.54711171839693,34.08132775038395,4.019024498866031,53.319832362953846,1.725375222685458,1.0,synthetic
8.0,moe,Q6_K,6.56,128,256,512,1,0.0671744,apple,12.961339900834503,407.9587456199838,64.0,apple_max,vllm,2.4688805513031657,21.65962276382804,17.62024038724899,2.68601225415381,18.96142611627314,2.771550056704776,1.0,synthetic
70.0,dense,Q4_0,41.3,128,256,512,1,0.587776,cpu,0.16721227972806613,32.87180223574741,8.0,cpu_low,transformers,2790.8636101702396,2316.866966437597,137.95507048022728,3.3403164765188205,2220.5451706130493,4560.230060788692,1.0,synthetic
2.0,dense,Q4_K_M,1.26,128,256,4096,1,0.1343488,apple,2.5563868792453985,74.51572391171644,16.0,apple_base,ollama,3.9117709769156024,28.78791062328669,5.080196594348793,4.0319020590069785,33.61181894360414,2.064191878150938,1.0,synthetic
70.0,dense,int8,70.0,128,256,16384,1,18.808832,apple,3.1823666187941235,77.30199320005187,16.0,apple_base,mlx,109.98104301779772,1767.4702378515206,340.27776156325865,4.861110879475124,973.8213441064669,137.5315401930409,1.0,synthetic
3.0,dense,int8,3.0,128,256,512,1,0.025190399999999998,apple,28.15109290370672,751.5560855063734,128.0,apple_ultra,ollama,0.3875192677743067,5.031544648397277,10.237347774293083,3.4124492580976944,7.153019154659631,0.2696671480713614,1.0,synthetic
70.0,dense,fp16,140.0,128,256,16384,1,18.808832,gpu,136.45184009077673,927.4553843275254,40.0,datacenter_low,vllm,2.9314371996295083,285.38449518903866,509.5782746587418,3.639844818991013,276.35901617004146,2.4108762676180975,1.0,synthetic
30.0,moe,Q3_K_M,14.7,128,256,16384,1,8.060927999999999,gpu,44.13663415060082,537.3008262876486,12.0,consumer_high,ollama,3.1614301001027,62.29648514118787,31.111650998500473,2.1164388434354064,70.79934509490805,3.8062415786881765,1.0,synthetic
7.0,dense,bf16,14.0,128,256,8192,1,0.9404416,gpu,40.870738401020624,505.49112638956603,12.0,consumer_high,transformers,0.7966124618406863,43.4651302466708,46.03681167730551,3.2883436912361077,38.515267773392424,1.025466127612359,1.0,synthetic
3.0,moe,Q6_K,2.46,128,256,4096,1,0.20152319999999999,cpu,0.3964847136779125,40.37451637522379,16.0,cpu_older,transformers,37.83247999867498,101.41672135138685,5.535337416813445,2.2501371613062786,83.30731147946429,29.898824677553446,1.0,synthetic
1.0,dense,int8,1.0,128,256,8192,1,0.1343488,gpu,789.9866279081933,2559.8028362048285,80.0,datacenter,vllm,0.005063376845493708,0.5908521723919378,3.0368605067023684,3.0368605067023684,0.6929565562696974,0.005472111535466091,1.0,synthetic
1.5,dense,Q5_K_M,1.095,128,256,8192,1,0.20152319999999999,gpu,25.91130483353563,301.5739427465332,8.0,consumer_mid,llama.cpp,0.28944895088004774,6.614136018374574,4.708834050571433,4.300305069015007,7.386221769781017,0.2553658328455799,1.0,synthetic
1.0,dense,bf16,2.0,128,256,2048,1,0.0335872,apple,2.8655784223114322,65.48693680659393,16.0,apple_base,transformers,1.744848426087359,47.774347753469385,5.502897680498581,2.7514488402492905,39.64652514174298,1.4307592641061466,1.0,synthetic
3.8,dense,fp16,7.6,128,256,16384,1,1.0210508799999998,gpu,764.2402269320227,2334.755392409832,80.0,datacenter,vllm,0.01988903418630436,4.923314255547048,34.93670682929829,4.596935109118196,4.947010352347932,0.013108745890556345,1.0,synthetic
70.0,dense,Q8_0,74.2,128,256,8192,1,9.404416,gpu,59.95631922483124,611.4926109864876,24.0,consumer_flagship,llama.cpp,5.188962817154772,195.3169635317788,270.9837152490613,3.6520716340843835,269.7886235185802,4.144500673995763,1.0,synthetic
30.0,dense,bf16,60.0,128,256,2048,1,1.0076159999999998,apple,16.42557016308456,455.151057713108,64.0,apple_max,llama.cpp,7.305682469987707,178.7175633705165,208.80148584942847,3.4800247641571413,200.56991910769295,10.7934009021493,1.0,synthetic
13.0,dense,Q4_K_M,8.19,128,256,512,1,0.10915839999999999,gpu,21.550518147612,400.8538077754743,8.0,consumer_mid,transformers,3.016168778624128,31.851851603593996,32.76103657709095,4.000126566189371,24.463583964172148,2.712529737098523,1.0,synthetic
8.0,dense,Q4_0,4.72,128,256,8192,1,1.0747904,gpu,23.382162168215945,359.00671844775997,8.0,consumer_mid,llama.cpp,1.710705781280277,24.83257748599323,21.279439596117804,4.508355846635128,17.78254278823807,3.246553114272477,1.0,synthetic
1.5,dense,Q8_0,1.59,128,256,4096,1,0.10076159999999999,cpu,0.3717960473866532,44.30653998683941,16.0,cpu_older,vllm,20.17235000941335,58.70852684683415,6.919545726911662,4.351915551516768,97.66598702392011,23.219821264474614,1.0,synthetic
3.0,moe,Q5_K_M,2.19,128,256,2048,1,0.10076159999999999,apple,7.747537478907814,156.5721124843468,32.0,apple_pro,vllm,1.720976938754088,20.901018192213122,4.5136409079659074,2.061023245646533,30.04245474251662,1.3785990298504815,1.0,synthetic
2.0,dense,fp32,8.0,128,256,512,1,0.0167936,apple,7.292449142971536,149.418714494561,32.0,apple_pro,transformers,1.218916815821198,76.64744221936921,38.3168915750531,4.789611446881637,78.10939376689963,1.669663069104314,1.0,synthetic
30.0,dense,Q6_K,24.599999999999998,128,256,16384,1,8.060927999999999,cpu,0.9951390689748388,76.57994718879628,16.0,cpu_modern,vllm,120.58616101126474,568.659363170351,67.4260474400692,2.740896237401187,599.2989045637739,111.41299977665626,1.0,synthetic
70.0,dense,Q4_K_M,44.1,128,256,512,1,0.587776,gpu,27.99709367029236,393.1365431346916,8.0,consumer_mid,transformers,12.501297603307448,174.8767084005981,177.77950772687612,4.0312813543509325,176.2589274786288,15.376718043032986,1.0,synthetic
0.5,dense,Q8_0,0.53,128,256,2048,1,0.0167936,apple,3.250664292055497,60.472698220469496,16.0,apple_base,mlx,0.7690735724725272,13.910755561295211,1.8511300725880742,3.4926982501661774,12.497062579963185,0.7908163039202031,1.0,synthetic
8.0,dense,bf16,16.0,128,256,4096,1,0.5373952,gpu,40.34037620187307,452.4384388943127,12.0,consumer_high,llama.cpp,0.9223836222889191,53.752503617868705,61.912276377544984,3.8695172735965615,42.07311134140388,0.5127352532982276,1.0,synthetic
7.0,dense,Q6_K,5.739999999999999,128,256,512,1,0.0587776,gpu,39.25478364891996,500.5537641856167,12.0,consumer_high,transformers,0.8294056547622701,17.036359983270103,22.456107423137578,3.9122138367835504,18.349636229464817,0.565886668229334,1.0,synthetic
1.0,dense,Q4_0,0.59,128,256,2048,1,0.0335872,apple,8.136102215726849,160.72329797152383,32.0,apple_pro,llama.cpp,0.5462621199440517,5.542686520162694,1.9459977346235027,3.298301245124581,7.421318749287613,0.43961947120955325,1.0,synthetic
1.5,dense,Q4_0,0.885,128,256,4096,1,0.10076159999999999,apple,2.985766048490337,71.02128339612585,16.0,apple_base,transformers,2.5119181738275005,21.35354692527331,1.9977838264081444,2.257382854698468,14.601895338348791,3.338334367359887,1.0,synthetic
3.0,dense,Q8_0,3.18,128,256,4096,1,0.20152319999999999,apple,7.018245079791298,169.0450686143353,32.0,apple_pro,ollama,1.8998101636156925,28.57668353279472,9.763139035206967,3.070169507926719,23.66803954905916,2.130911948091447,1.0,synthetic
1.5,dense,fp32,6.0,128,256,2048,1,0.050380799999999996,gpu,46.24852041767155,550.3357557635973,12.0,consumer_high,mlx,0.15085334888639376,16.167619004118425,13.205839699125258,2.200973283187543,11.26973885925106,0.1853731336483524,1.0,synthetic
8.0,dense,Q5_K_M,5.84,128,256,4096,1,0.5373952,apple,23.1783498576225,738.7388191128625,128.0,apple_ultra,llama.cpp,1.2550897397617011,10.791018143019906,24.300240627788195,4.161000107497979,10.229189435949946,1.6791738833128897,1.0,synthetic
13.0,dense,int8,13.0,128,256,2048,1,0.43663359999999996,cpu,0.16882282659209807,37.34062611766444,8.0,cpu_low,mlx,513.3586992715544,654.2537029804619,61.415263795334326,4.724251061179563,666.9305642103334,338.8806136998729,1.0,synthetic
13.0,dense,Q4_0,7.67,128,256,512,1,0.10915839999999999,gpu,763.918626968917,2174.372382522365,80.0,datacenter,vllm,0.06807007731481304,4.770209226060805,36.22072768773125,4.722389529039276,5.625292992229338,0.11564108080224199,1.0,synthetic
